,9190000,9190001,9190010,9190020,9190030,9190031,9190040,9190050,9190060,9190061,9190070,9190080,9190090,9190091,9190092,9190093,9190110,9190111,9190120,9190130,9190140,9192010,9192020,9192030,9192031,9192040,9192050,9193050,9193090,9193091,9193092,9193100,9193101,9193102,9193110,9193120,9193121
exceedQ75.,5.215597887,0.007393611,0.817843476,0,3.078862655,2.892411929,0.000744212,0.559430698,0.004173715,0.001191336,0,0.00059057,5.159343011,3.908548609,0.027046526,0.02047912,3.593220827,3.125592289,0.008266748,0.972445394,2.502514401,0.01475866,0.024338715,0.068716697,0.040474025,0.976526372,0,0.0156653,0.125764346,0,0.102206386,0.084521879,0.069845257,0.062036037,0.049014611,0,0
exceedQ90.,2.766963777,0.0018166,0.470279965,0,1.765009176,1.671746501,0,0.300294545,0,0,0,0,2.750586024,2.131512761,0,0,2.004122733,1.795086842,0.000675192,0.547475961,1.507348664,0.000474956,0,0.003645771,0.001322574,0.419135691,0,0.001279582,0.009266374,0,0.008282552,0.007540405,0.005598079,0.004449614,0.002719316,0,0
exceedQ99.,1.180611606,0.000547829,0.229215359,0,0.772452514,0.739605107,0,0.114163315,0,0,0,0,1.170983438,0.896278991,0,0,0.857924618,0.789407235,3.63E-05,0.175979848,0.67891254,0,0,0,0,0.131684584,0,3.87E-05,0,0,0,0,0,0,0,0,0
specificMeanAnMin,8.30E-07,5.84E-10,4.08E-05,0,1.61E-06,2.20E-06,9.14E-12,6.15E-06,1.20E-11,3.35E-12,0,0,4.11E-07,4.31E-07,0,0,6.87E-07,1.49E-06,2.60E-08,7.57E-06,4.55E-06,6.81E-09,9.51E-10,3.59E-10,5.23E-10,3.31E-07,0,2.03E-08,1.39E-09,0,1.96E-09,2.96E-09,3.43E-09,3.03E-09,3.15E-09,0,0
medAnMaxQrelativeToMeanAnDailyQ,13.31847131,16.00552467,8.240935735,23.1075445,16.79611852,18.85612434,22.18901506,18.96506983,17.48083284,18.78030907,30.63535395,20.85011066,12.21589041,13.29151414,15.39817101,16.49888425,14.80175498,15.93293573,21.07502416,18.83653544,17.37805916,20.31609612,20.64416884,14.98061404,18.36025091,12.91111354,21.34159769,17.08335456,14.50246579,18.53422224,15.94123934,17.5456077,20.11732231,21.19036508,23.00386819,20.55668021,20.4781795
exceedQ1.,6210.68566,2400.719295,17.85905506,90.94292848,1107.144301,874.815633,224.4101015,100.7370754,384.2043441,342.0547741,298.2190947,274.745542,3493.584777,2670.020864,700.3014494,651.552961,2020.616582,1136.818451,30.51782979,107.8991745,469.4529253,89.67877863,330.1060993,640.9535548,443.5134709,709.5750485,42.19091555,52.8221922,752.6146981,97.76358728,636.0613944,590.8510584,456.4918194,453.2271688,395.5455245,90.47434548,80.19305952
exceedQ10.,1310.023508,488.8091924,6.036698507,5.98669065,107.1029893,82.43405468,22.00238831,10.3627017,60.36513936,49.55234009,16.64848508,25.87833262,540.2390648,354.3992212,100.0203566,91.10883582,229.3635287,109.8916331,4.973722302,12.43838711,50.22322577,10.19643106,34.59483946,108.9192744,55.20690903,146.9911324,4.402810217,7.275144447,99.55821917,13.57183913,67.68156534,53.52931836,43.73482348,42.4945876,39.40815246,12.07315127,10.39288693
exceedQ25.,182.4096235,29.07057716,3.438146961,0.384793899,21.8841214,18.70203083,3.258098341,3.773282449,10.84425739,8.705259824,2.59587902,4.053659591,105.8794914,67.55763797,16.86732895,16.24491517,44.37095431,21.93355294,1.499749865,4.480655692,13.24064855,1.911611777,4.157413938,17.08026536,7.676415117,30.30417494,0.375006628,1.539161425,18.04570468,2.575324583,12.23673923,9.730656176,7.976915594,7.802494809,6.972137462,1.991739474,1.707899112
specificMeanAnMax,0.002705024,0.002017621,0.004396296,0.001125042,0.001755259,0.002169239,0.001932004,0.004932781,0.001019505,0.001084016,0.003058764,0.000774724,0.000709625,0.0007629,0.000634149,0.000788812,0.001037482,0.001574332,0.00300549,0.004356551,0.002727907,0.002166833,0.001736012,0.000985443,0.001284266,0.00096198,0.001330384,0.001974559,0.000900856,0.00159711,0.001051881,0.001353017,0.001624371,0.001729415,0.001996965,0.002341911,0.002313611
volHighQ1x,46.47117664,92.80552896,142.0999073,182.7902666,183.590041,216.5643227,194.551187,336.6723673,77.58458344,78.83599381,328.8243117,137.331358,85.73723046,101.0929445,79.33961626,69.26198119,131.9590515,174.9739565,223.5093745,298.1328201,231.1812369,234.0825998,129.3053104,78.14194389,111.637419,63.64006576,216.0918432,93.56591844,70.92566845,133.598735,84.35455644,94.58463393,102.6739174,107.5838452,112.2648308,249.071938,242.638933
volHighQ3x,44.47117664,90.80552896,140.0999073,180.7902666,181.590041,214.5643227,192.551187,334.6723673,75.58458344,76.83599381,326.8243117,135.331358,83.73723046,99.0929445,77.33961626,67.26198119,129.9590515,172.9739565,221.5093745,296.1328201,229.1812369,232.0825998,127.3053104,76.14194389,109.637419,61.64006576,214.0918432,91.56591844,68.92566845,131.598735,82.35455644,92.58463393,100.6739174,105.5838452,110.2648308,247.071938,240.638933
volHighQ7x,40.47117664,86.80552896,136.0999073,176.7902666,177.590041,210.5643227,188.551187,330.6723673,71.58458344,72.83599381,322.8243117,131.331358,79.73723046,95.0929445,73.33961626,63.26198119,125.9590515,168.9739565,217.5093745,292.1328201,225.1812369,228.0825998,123.3053104,72.14194389,105.637419,57.64006576,210.0918432,87.56591844,64.92566845,127.598735,78.35455644,88.58463393,96.67391742,101.5838452,106.2648308,243.071938,236.638933
ARI1,5313.347523,2280.023295,21.48509876,89.59018933,820.0923686,720.8196458,209.5296712,107.8970677,363.9240442,330.7803738,332.1455548,239.6694205,2479.544933,1966.299788,565.6807393,542.5450489,1438.479262,832.5895962,36.9823545,119.6121332,425.4706352,72.82345539,267.4944482,539.022019,361.8772106,576.7521298,43.172561,45.83027387,581.607437,90.98848256,509.4394263,468.7214573,406.074063,431.7886649,409.4228239,89.45154861,78.37112056
ARI2,7100.431761,3165.785441,27.94590681,152.6864263,1469.058879,1236.140908,320.7852897,154.1402355,511.2638597,469.5750169,501.5453966,366.0440859,3871.473443,3110.006084,830.3002306,826.3128545,2363.220207,1491.668476,50.34244114,191.302497,674.0657249,123.7937786,455.0668319,779.6161299,571.0403459,809.4559555,60.86561322,70.98405582,920.2932154,129.9558616,793.314476,770.5834805,643.8628621,680.06174,624.8643985,131.8969992,114.7909119
ARI3,9066.246333,4006.442906,44.58861573,240.2720645,2100.42284,1855.982033,442.6661104,225.2076456,809.8685006,754.0878831,741.5466734,515.9023693,5609.271923,4573.700334,1282.002845,1196.535113,3532.406034,2126.329837,67.37335925,357.6004543,1019.355556,167.7967773,580.8929079,1046.46302,757.6334853,1110.657421,81.17957415,100.6990934,1306.446929,183.893636,1151.084543,1088.504783,897.0126802,935.3097554,827.4096017,184.8137349,161.6721558
ARI4,10543.36196,4835.678575,78.37910138,329.0579675,2654.109196,2315.786767,635.0858748,353.8019798,973.2097946,927.2104267,889.2114823,683.1823818,6557.482663,5342.052963,1686.430397,1614.454101,4118.477555,2627.396025,80.66884363,607.7796121,1390.865371,209.3182661,711.3235989,1269.246781,885.5982144,1336.920661,92.23348421,127.1431,1524.25951,261.9368192,1365.920365,1348.289617,1075.310919,1124.005055,1026.543276,293.8670563,267.1508351
ARI5,11400.11468,5427.913025,101.6565615,389.0023925,2983.624759,2567.478663,743.87219,507.6685213,1112.642343,1062.764455,1273.265761,791.8627435,6957.04297,5873.797332,1872.740601,1774.485977,4598.948785,2935.655456,89.32426357,666.4597738,1716.444801,222.8295894,745.0256229,1337.608274,966.9284508,1382.294038,97.29658954,156.5586635,1663.688307,296.1474811,1471.183383,1480.601052,1283.005756,1380.178928,1216.518464,364.729235,301.2834549
ARI6,13476.45191,6315.992401,111.4574243,424.0300067,3206.864096,2772.229764,891.1542043,571.0601982,1152.456814,1103.40342,1463.682065,857.6218746,7496.07459,6529.880919,1944.848889,1921.93198,5166.240891,3053.127388,93.7293254,765.3060603,1856.983087,252.2641958,883.6034353,1418.426558,1134.389148,1462.815561,107.6166724,167.0564099,1885.121348,328.8413605,1716.512627,1764.120976,1456.904037,1504.100828,1405.84994,370.2555096,315.3196349
skewAnMaxQ,1.355527615,2.528310449,4.580034635,2.200794498,3.666366391,4.007099275,3.381934607,5.616362551,1.617100165,1.478557804,3.974665566,2.395074632,2.390660001,2.515457955,1.696826056,1.387323038,2.990912437,3.600368082,6.270688857,3.473278435,4.414763213,4.996570246,2.010245221,1.829423552,2.11565047,1.806986364,4.834846247,1.935849287,1.421519469,2.844528744,1.542898996,1.5893017,1.747446536,1.685602914,1.710679252,4.31070722,4.189878608
meanAnSpell75.Exceed,90.58730159,90.58730159,90.58730159,142.8492063,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,96.13492063,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,117.2777778,90.58730159,90.58730159,103.8571429,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,119.5079365,120.8650794
meanAnSpell90.Exceed,36.23809524,36.23809524,36.23809524,142.8492063,36.23809524,36.23809524,63.46031746,36.23809524,73.02380952,83.86507937,96.13492063,87.82539683,36.23809524,36.23809524,64.44444444,63.19047619,36.23809524,36.23809524,36.23809524,36.23809524,36.23809524,36.23809524,36.66666667,36.23809524,36.23809524,36.23809524,117.2777778,36.23809524,36.23809524,103.8571429,36.23809524,36.23809524,36.23809524,36.23809524,36.23809524,119.5079365,120.8650794
meanAnSpell99.Exceed,3.626984127,3.626984127,3.626984127,142.8492063,3.626984127,3.626984127,63.46031746,3.626984127,73.02380952,83.86507937,96.13492063,87.82539683,3.626984127,3.626984127,64.44444444,63.19047619,3.626984127,3.626984127,3.626984127,3.626984127,3.626984127,13.4047619,36.66666667,25.02380952,27.45238095,3.626984127,117.2777778,3.626984127,22,103.8571429,18.41269841,11.16666667,13.72222222,17.14285714,23.18253968,119.5079365,120.8650794
cvAnSpell75.Exceed,0.406012958,0.3166172,0.424266605,0.263338318,0.493546692,0.50219763,0.459177256,0.565449421,0.414056304,0.42751022,0.275446068,0.395782519,0.408900849,0.440208119,0.385143863,0.392296526,0.445362347,0.496718664,0.371900568,0.696825395,0.531624734,0.398333557,0.383650069,0.331537863,0.361478768,0.411654829,0.239223121,0.407771577,0.352178723,0.276266207,0.358858627,0.370745371,0.374668918,0.37908966,0.387664319,0.248431414,0.255983913
cvAnSpell90.Exceed,0.919888567,0.604404979,0.885559178,0.263338318,1.019669235,1.019388396,0.660574047,1.095397636,0.478929256,0.45124314,0.275446068,0.407895514,0.924394099,0.983007972,0.511150482,0.527043113,0.981829779,1.021251245,0.773120198,1.353446793,1.065828782,0.780203163,0.706349947,0.598143526,0.639547892,0.912507948,0.239223121,0.806933456,0.672250927,0.276266207,0.683190467,0.711760508,0.713572719,0.71867685,0.740017898,0.248431414,0.255983913
cvAnSpell99.Exceed,2.96473155,2.157107202,2.831269644,0.263338318,3.630308283,3.609308097,0.660574047,3.541442459,0.478929256,0.45124314,0.275446068,0.407895514,2.967601875,3.6177228,0.511150482,0.527043113,3.604755991,3.614695764,2.553682932,4.363661511,3.691274571,1.337896292,0.706349947,0.724173254,0.717635565,2.845837997,0.239223121,3.192870297,0.856670472,0.276266207,0.950422217,1.260658899,1.155620881,1.070812257,0.975755326,0.248431414,0.255983913
meanAnSpell25.Exceed,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159,90.58730159
meanAnSpell10.Exceed,36.23809524,36.23809524,36.23809524,36.23809524,36.23809524,36.23809524,36.23809524,36.23809524,36.23809524,36.23809524,36.23809524,36.23809524,36.23809524,36.23809524,36.23809524,36.23809524,36.23809524,36.23809524,36.23809524,36.23809524,36.23809524,36.23809524,36.23809524,36.23809524,36.23809524,36.23809524,36.23809524,36.23809524,36.23809524,36.23809524,36.23809524,36.23809524,36.23809524,36.23809524,36.23809524,36.23809524,36.23809524
meanAnSpell1.Exceed,3.626984127,3.626984127,3.626984127,3.626984127,3.626984127,3.626984127,3.626984127,3.626984127,3.626984127,3.626984127,3.626984127,3.626984127,3.626984127,3.626984127,3.626984127,3.626984127,3.626984127,3.626984127,3.626984127,3.626984127,3.626984127,3.626984127,3.626984127,3.626984127,3.626984127,3.626984127,3.626984127,3.626984127,3.626984127,3.626984127,3.626984127,3.626984127,3.626984127,3.626984127,3.626984127,3.626984127,3.626984127
cvAnSpell25.Exceed,0.31128553,0.273392292,0.415590939,0.372204523,0.392172252,0.386518402,0.383283977,0.418743454,0.334316758,0.336148858,0.30747268,0.374465907,0.347968084,0.355526137,0.34705354,0.346671299,0.375850965,0.392907381,0.310837358,0.469677066,0.414938297,0.411157202,0.336794976,0.340428372,0.346353381,0.338717298,0.317346103,0.427804289,0.365922988,0.322320629,0.381604118,0.387805121,0.385012216,0.381095391,0.37769583,0.319727192,0.322290382
cvAnSpell10.Exceed,0.630598011,0.591032989,0.585607024,0.635429154,0.637878758,0.624940469,0.625924254,0.569339869,0.582320902,0.579993783,0.554014367,0.635649622,0.653577429,0.64806411,0.608142927,0.602132861,0.667576768,0.647509255,0.518690403,0.660429723,0.632459769,0.677369638,0.645124553,0.62921502,0.645417223,0.624287004,0.612654046,0.698219679,0.6560707,0.600268381,0.686739123,0.700858379,0.687102734,0.682574919,0.668488698,0.578384508,0.584430318
cvAnSpell1.Exceed,1.728947422,1.347879251,1.320070541,1.656006379,1.404010077,1.392266176,1.423367935,1.250031528,1.957272456,1.877018938,1.202927064,1.660773492,1.948241192,1.92752955,2.130727274,1.958514879,1.64532228,1.457981521,1.065107076,1.233872778,1.43739802,1.332450908,1.295424301,1.415226915,1.320070541,1.4970823,1.399237423,1.525650786,1.838721549,1.309896322,1.773741114,1.648645445,1.585848458,1.492607278,1.444993377,1.253917442,1.27125707
meanAnSpell3x,35.68253968,36.73809524,18.6984127,24.57142857,25.48412698,24.66666667,26.72222222,22.92857143,30.94444444,30.23809524,20.00793651,26.38888889,31.18253968,29.1984127,29.76190476,29.51587302,27.63492063,25.52380952,29.01587302,22.27777778,23.99206349,28,28.28571429,33.18253968,29.8968254,34.26984127,29.85714286,29.02380952,29.52380952,30.11111111,27.3968254,26.21428571,26.4047619,25.9047619,25.93650794,29.41269841,29.35714286
meanAnSpell7x,15.42857143,16.4047619,2.69047619,13.43650794,13.27777778,12.46031746,14.3968254,11.45238095,13.38888889,13.16666667,12.14285714,14.47619048,13.83333333,14.01587302,14.24603175,13.95238095,13.65079365,13.23809524,12,9.944444444,11.56349206,13.46825397,13.92063492,14.82539683,14.53968254,13.48412698,16.53968254,13.51587302,14.11904762,14.38095238,14.15079365,14.0952381,14.0952381,13.78571429,13.79365079,14.30952381,14.38888889
meanAnMinMov1,1.876353538,0.000811638,0.350405271,0,1.241389605,1.202305211,1.48E-06,0.224880219,5.50E-06,1.33E-06,0,0,1.871758757,1.489133464,0,0,1.395867422,1.264122536,0.000435836,0.403575363,1.143552641,0.000362124,0.000205835,0.000253311,0.000198813,0.25616838,0,0.00066397,0.001205703,0,0.001268502,0.001456259,0.001196707,0.001035736,0.000880543,0,0
cvAnMinMov1,0.40830065,0.678247864,0.429736969,0,0.419192139,0.418608241,11.22497216,0.493011154,11.22497216,11.22497216,0,0,0.408841901,0.413117508,0,0,0.415702436,0.421844911,2.71849793,0.479333848,0.398312751,3.708370009,5.774242633,6.482033208,5.891147672,0.62441399,0,1.989983779,3.043352012,0,2.842610505,2.634462829,2.808594924,2.904901221,2.915403248,0,0
meanAnMinMov3,1.93046219,0.000862816,0.360645097,0,1.295730778,1.253902331,5.25E-06,0.230723568,1.03E-05,8.09E-06,0,0,1.925042533,1.537178481,0.000153285,2.08E-05,1.447805593,1.315129553,0.000476432,0.440659625,1.182217266,0.000445343,0.000264562,0.000346502,0.000318003,0.271632942,0,0.000753461,0.001954665,0,0.001732384,0.001881347,0.001574718,0.001389036,0.001147988,0,0
cvAnMinMov3,0.402867442,0.709350199,0.427246816,0,0.412375851,0.410672633,6.513380505,0.501524182,11.22497216,11.22497216,0,0,0.40343253,0.407586327,9.319667708,8.728851136,0.408490392,0.415005781,2.601160137,0.486258483,0.40403183,3.284391294,4.944322108,5.146980779,4.272220104,0.60193372,0,1.913870331,2.812610229,0,2.556459362,2.341618502,2.515999041,2.675457157,2.855824149,0,0
meanAnMinMov7,2.0638258,0.000976843,0.379159768,0,1.409854468,1.354410636,3.62E-05,0.242148912,0.000129976,9.02E-05,0,1.72E-05,2.058780052,1.653271277,0.000245657,0.000319372,1.564778962,1.428482247,0.000626234,0.495555977,1.244579607,0.000824837,0.00057644,0.001500178,0.000904339,0.305763244,0,0.001191813,0.003210551,0,0.003193701,0.003450203,0.0028742,0.002655985,0.002236394,0,0
cvAnMinMov7,0.401225119,0.765589578,0.429287828,0,0.405074945,0.409288467,5.956358925,0.491801366,6.778866584,7.866579399,0,8.207384875,0.402075692,0.397036622,6.548872883,6.101791559,0.397105552,0.403164048,2.272754424,0.464653493,0.404754086,2.308462299,3.002951301,3.003080904,2.581457132,0.568392374,0,1.833649039,2.345344052,0,2.226840731,2.040606599,2.135618526,2.191266977,2.249879183,0,0
meanAnMinMov30,2.739847461,0.002234085,0.465922275,0.000266395,1.866034753,1.762096596,0.003003543,0.304372415,0.003527743,0.002992183,0.007982223,0.002890172,2.725132972,2.174785966,0.008695317,0.008391417,2.053442519,1.876439679,0.003262216,0.652157099,1.518464072,0.009244612,0.013525607,0.021208999,0.017061948,0.459457249,0.000643498,0.006260501,0.031891993,0.000618825,0.02924794,0.028202925,0.023643329,0.022734972,0.020349583,0.000587897,0.000537295
cvAnMinMov30,0.419445156,1.4035062,0.435468041,4.513427467,0.402474118,0.398398556,2.184275823,0.530369451,3.098221229,2.934366952,2.566609966,3.002619056,0.417304318,0.410440784,3.838787354,3.482552822,0.40132899,0.401909513,1.550953454,0.453509115,0.407609442,1.298865735,1.506454639,1.737429848,1.530810529,0.512344649,3.129821866,1.074709948,1.650684646,4.438151545,1.550713769,1.483731748,1.455185206,1.463680396,1.42026534,4.320870054,4.27445592
meanAnMinMov90,4.163867898,0.021989125,0.653507511,0.003566215,2.652013223,2.515798773,0.028677535,0.484233876,0.058727153,0.051677244,0.066729274,0.036824249,4.121387799,3.263062164,0.104507169,0.10183427,3.024590662,2.659616159,0.018274755,0.873623109,2.084238128,0.039271065,0.061898921,0.107803202,0.07823439,0.774938537,0.005807346,0.019979006,0.163173652,0.017016653,0.13197307,0.126284445,0.104750896,0.103544143,0.092739421,0.016300899,0.014483066
cvAnMinMov90,0.452469072,3.708613615,0.43288189,2.036514785,0.418233045,0.417346891,1.425685223,0.543278575,1.870711632,2.108664004,1.76028072,1.519511891,0.444455024,0.435713382,1.433916073,1.475007657,0.428322634,0.416907222,1.764284177,0.452880719,0.423769467,1.871855,2.178447027,1.969204649,1.87402411,0.632234195,2.33626904,0.881710465,1.190319895,2.557238754,1.103516426,1.121357476,1.081397283,1.107318484,1.111086648,3.033079383,3.011533386
lowQDuration75,33.32505714,25.32848571,16.23639678,6.31783646,18.53423579,17.66849769,6.064174435,38.67436573,14.33927747,11.39166101,4.515616703,9.247308564,32.94694286,28.3890381,18.66968043,15.78041084,26.07785336,22.60762929,15.99740407,9.74571238,22.12484406,6.298572773,7.880994085,12.74533945,10.33811109,24.10300058,5.380618182,9.118941492,19.10287283,11.75984906,16.73628118,14.54614288,14.55864744,13.18833259,10.26847506,8.092953218,7.694669595
lowQDuration90,15.68712121,18.23958333,11.35333998,6.31783646,10.31959454,9.546001766,4.932078529,21.20536119,10.64846204,9.570566417,4.515616703,9.086480208,15.93746177,14.66270563,13.89065886,12.63305389,12.85206207,12.88129558,9.264790431,5.155584633,11.08284832,3.97962018,4.871092873,6.840886689,6.038929775,11.71501814,5.380618182,5.351865914,9.569084611,11.75984906,8.619209656,7.381242854,7.379357768,6.517335467,5.791113754,8.092953218,7.694669595
lowQDuration99,9.227564103,7.84375,5.381834215,6.31783646,7.602070393,7.001503759,4.932078529,11.28055556,10.64846204,9.570566417,4.515616703,9.086480208,9.368589744,8.418707483,13.89065886,12.63305389,9.81754386,7.765838509,4.615125392,4.676785714,9.067777778,3.30014446,4.871092873,5.459399687,5.253560376,5.297530864,5.380618182,3.634345839,7.30280112,11.75984906,5.835498168,4.70683171,4.440505126,4.303856637,4.951956419,8.092953218,7.694669595
CVlowQDuration75,0.770787977,0.680020401,0.597310081,0.310485548,0.739589461,0.628277866,0.36211854,0.656164404,0.6186191,0.57974145,0.311639202,0.417421239,0.744160394,0.737783216,0.70920593,0.616932866,0.732025519,0.67015466,0.763065482,0.6591154,0.717124688,0.456864469,0.478581342,0.508865287,0.508811731,0.727843651,0.399205895,0.576356411,0.513983662,0.613346136,0.515518387,0.531458117,0.611850914,0.667053766,0.596158489,0.455703137,0.389815533
CVlowQDuration90,0.829831111,0.814593155,0.952645119,0.310485548,0.799360611,0.831290934,0.39657426,0.950130839,0.576718613,0.479444265,0.311639202,0.418038125,0.818391826,0.859186266,0.810924699,0.813499706,0.949461486,0.998921599,0.92700825,0.79820764,0.871669536,0.466943898,0.479534007,0.781653059,0.630149718,1.141983234,0.399205895,0.473700384,0.652612603,0.613346136,0.584474154,0.532063386,0.580735345,0.569694682,0.516695893,0.455703137,0.389815533
CVlowQDuration99,1.288190872,0.956687263,0.759389905,0.310485548,1.766093779,1.039551163,0.39657426,1.264693134,0.576718613,0.479444265,0.311639202,0.418038125,1.267875496,0.95078953,0.810924699,0.813499706,1.541591388,1.748461668,0.546810109,0.740066871,0.88123949,0.581892798,0.479534007,0.685299653,0.590842626,0.853067038,0.399205895,0.811401868,0.527380213,0.613346136,0.47974151,0.626178283,0.592885536,0.505023491,0.520349435,0.455703137,0.389815533
meanAnZeroFlowDays,0,0,0,142.8492063,0,0,63.46031746,0,73.02380952,83.86507937,96.13492063,87.82539683,0,0,64.44444444,63.19047619,0,0,0.579365079,0,0,13.4047619,36.66666667,25.02380952,27.45238095,0,117.2777778,1.738095238,22,103.8571429,18.41269841,11.16666667,13.72222222,17.14285714,23.18253968,119.5079365,120.8650794
cvAnZeroFlowDays,NA,NA,NA,0.263338318,NA,NA,0.660574047,NA,0.478929256,0.45124314,0.275446068,0.407895514,NA,NA,0.511150482,0.527043113,NA,NA,5.046867155,NA,NA,1.337896292,0.706349947,0.724173254,0.717635565,NA,0.239223121,4.683826834,0.856670472,0.276266207,0.950422217,1.260658899,1.155620881,1.070812257,0.975755326,0.248431414,0.255983913
meanAnMaxMov1,6118.771142,2803.409493,37.75122534,141.4929822,1356.461925,1185.591559,312.6435171,180.5110816,465.9678062,431.9090908,517.9155191,331.0559608,3231.877636,2635.02229,746.436177,733.5838759,2107.872731,1337.356812,50.40710258,232.3548125,685.8910513,115.160059,375.6642618,695.9611568,488.2011153,743.7866267,56.09570719,64.47007207,779.1277832,133.9181871,679.39222,666.7013339,566.8934482,591.8207017,557.4831402,145.9663649,127.1845956
cvAnMaxMov1,0.635697584,0.712367197,1.358679989,0.91836991,1.018145885,1.058472983,0.979283923,1.340830685,0.659220105,0.676764953,1.17085091,0.827402192,0.801380688,0.847668717,0.713131392,0.690531458,0.928744949,1.007740473,0.91609874,1.330151122,1.12307011,1.11454067,0.822331318,0.660384513,0.782863688,0.632922672,1.038834614,0.800933625,0.767838998,0.822092161,0.805617425,0.821247322,0.794046186,0.784026712,0.749653485,1.097349896,1.091317318
meanAnMaxMov3,5748.757542,2478.385305,27.04988707,111.8605837,1269.962569,1070.265933,258.452437,147.8053295,420.9257639,379.308704,401.6040955,298.4133421,3139.39055,2540.676432,706.4478273,682.0265996,2013.152478,1261.980873,37.9838091,165.1549769,611.3934248,99.46844087,342.9624394,653.5305644,454.6701585,711.3611708,45.783562,58.31517585,744.4507511,117.9127438,639.8396565,617.0099369,511.9883141,521.5670044,476.9115563,112.4967504,98.3084829
cvAnMaxMov3,0.633908604,0.701882014,1.335196633,0.841040723,1.001864588,1.034050372,0.779066719,1.336149115,0.664055446,0.682206665,0.994564333,0.771486748,0.798902266,0.845156045,0.715654464,0.686169566,0.923474594,0.999184408,0.651648135,1.189347098,1.110830762,0.943054094,0.810738835,0.671819119,0.772243535,0.631258876,0.790346463,0.801882981,0.766371655,0.75545831,0.805712698,0.821533768,0.796905464,0.78844394,0.762291491,0.781439447,0.785114904
meanAnMaxMov7,5103.679374,2036.189313,18.7809548,78.42217478,1003.909004,809.6418562,194.9819745,102.6262329,328.6428339,287.762794,265.6698147,232.1588658,2786.089221,2194.34341,587.3140197,548.3137488,1686.978247,1016.209993,26.39509675,109.8389566,454.0749138,75.55499954,273.8126734,546.0484281,369.6114116,610.8000288,35.63961466,45.87021685,625.9077026,90.18921764,518.6539876,484.1471083,387.241693,387.1164143,345.8055217,83.54665493,73.28678478
cvAnMaxMov7,0.621972663,0.673227139,0.976446879,0.825249146,0.937090368,0.963443996,0.728577534,1.042675038,0.695207543,0.71205503,0.895319989,0.742414467,0.781397246,0.825443516,0.73687521,0.701777803,0.893003912,0.949938492,0.583419875,0.960344797,1.005454865,0.843020916,0.78239773,0.648833194,0.73467829,0.615565863,0.670833063,0.793925874,0.755373307,0.649848672,0.794635272,0.814870936,0.79141807,0.787323725,0.758966901,0.652141171,0.657487891
meanAnMaxMov30,3063.487218,1182.914456,10.00240964,36.13745113,451.7519101,352.6268883,93.71410803,42.7857432,173.4082747,149.218446,106.2551078,113.4422894,1519.01728,1146.774227,312.7533336,286.6930912,830.1513148,461.6588341,13.44617751,45.84929081,196.9920385,34.80393978,127.9864739,289.733892,181.4391518,340.4242264,17.53050797,22.46224938,321.4948472,44.14761649,257.6766347,232.5780587,182.7325014,181.0840475,160.3844037,40.10163019,35.12590703
cvAnMaxMov30,0.574612106,0.572972964,0.621571638,0.877633818,0.786986542,0.802905098,0.708154078,0.814725977,0.767759446,0.776394601,0.765420263,0.742683577,0.71024867,0.751490318,0.796670161,0.748032967,0.775793978,0.798908233,0.506761253,0.816237462,0.848770412,0.771097115,0.748049291,0.628407133,0.702275053,0.585870188,0.661342802,0.745640374,0.708462982,0.550597246,0.757645508,0.778627292,0.756735398,0.753977069,0.728531584,0.552156581,0.55777171
meanAnMaxMov90,1808.266503,675.2140019,6.887083243,19.9720526,245.9892106,190.3011766,51.52290575,22.84318286,104.3431897,89.21695732,56.19524436,62.42483959,894.1889809,665.5096941,184.0673369,168.3573518,470.1259675,251.2873566,7.942894854,25.35311404,105.4525749,19.3712941,70.71046743,168.4760423,102.307026,203.303679,9.886603749,13.04507414,184.8390579,25.18626431,145.8573241,129.9828342,101.8778441,100.8995186,89.29511537,22.6751859,19.81616861
cvAnMaxMov90,0.555094688,0.497336064,0.431902037,0.912315216,0.694953377,0.707400122,0.666194636,0.678761566,0.800071062,0.811206791,0.6920763,0.748737862,0.684849513,0.724800942,0.849484144,0.792670741,0.710329692,0.712262267,0.466599864,0.700302147,0.73490545,0.680370611,0.64311383,0.577687313,0.618040408,0.540059538,0.636418788,0.687490975,0.685102584,0.511074181,0.73673807,0.755123765,0.721943163,0.717683751,0.686549662,0.506934798,0.511185726
